--------------------
BDMEP - INMET
--------------------
Estação           : MANAUS - AM (OMM: 82331)
Latitude  (graus) : -3.1
Longitude (graus) : -60.01
Altitude  (metros): 61.25
Estação Operante
Inicio de operação: 01/01/1910
Periodo solicitado dos dados: 01/01/1998 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVento;Nebulosidade;
82331;03/02/2008;1200;26.7;25.2;88;1005.1;9;2;10;
82331;03/02/2008;1800;32.1;27;67;1002.3;9;2;10;
82331;04/02/2008;0000;24.1;24;99;1003.8;0;0;10;
82331;04/02/2008;1200;24.9;24;93;1005.4;0;0;9;
82331;04/02/2008;1800;24.1;24;99;1003.1;9;2;10;
82331;05/02/2008;0000;22.8;22.7;99;1005.2;0;0;10;
82331;05/02/2008;1200;23.1;23.1;100;1006.4;0;0;10;
82331;05/02/2008;1800;23.9;23.8;99;1005.5;9;2;10;
82331;06/02/2008;0000;23.1;23;99;1006.2;0;0;10;
82331;06/02/2008;1200;24.4;24;97;1006.7;0;0;9;
82331;06/02/2008;1800;22.5;22.4;99;1007.2;5;2;10;
82331;07/02/2008;0000;22.5;22.5;100;1006;0;0;10;
82331;07/02/2008;1200;23.1;23;99;1006.6;0;0;10;
82331;07/02/2008;1800;30.3;26.6;75;1006;9;2;6;
82331;08/02/2008;0000;25.9;25.4;96;1003.6;0;0;10;
82331;08/02/2008;1200;25.3;24.8;96;1005.6;9;2;10;
82331;08/02/2008;1800;32.3;27;66;1003.2;9;2;8;
82331;09/02/2008;0000;27.5;26.2;89;1002.6;0;0;0;
82331;09/02/2008;1200;26.7;24.2;75;1005.9;9;2;6;
82331;09/02/2008;1800;32.9;26.8;61;1001.8;9;2;5;
82331;10/02/2008;0000;28.3;26.4;86;1002;0;0;0;
82331;10/02/2008;1200;26.9;25.2;87;1003.8;0;0;8;
82331;10/02/2008;1800;28.5;26.8;87;1001.8;9;2;8;
82331;11/02/2008;0000;26.7;25.6;91;1002.8;0;0;0;
82331;11/02/2008;1200;26.3;25.2;92;1001.8;0;0;4;
82331;11/02/2008;1800;32.9;27;61;1001.5;9;2;8;
82331;12/02/2008;0000;25.5;24.2;90;1001.6;0;0;4;
82331;12/02/2008;1200;25.5;24.2;90;1004;0;0;10;
82331;12/02/2008;1800;23.5;23.4;99;1004;0;0;10;
82331;13/02/2008;0000;22.8;22.4;96;1001.9;0;0;6;
82331;13/02/2008;1200;23.7;23.6;99;1005.1;0;0;10;
82331;13/02/2008;1800;26.1;25.4;94;1004.3;5;2;8;
82331;14/02/2008;0000;25.5;24.8;94;1002.8;0;0;4;
82331;14/02/2008;1200;22.7;22.6;99;1006.7;0;0;10;
82331;14/02/2008;1800;24.7;24;94;1005.2;0;0;10;
82331;15/02/2008;0000;24.1;23.6;96;1003;0;0;10;
82331;15/02/2008;1200;25.1;24.8;97;1007;0;0;10;
82331;15/02/2008;1800;29.7;26.6;78;1002.6;0;0;10;
82331;16/02/2008;0000;25.7;24.8;92;1003.8;0;0;8;
82331;16/02/2008;1200;24.1;24;99;1005.8;0;0;10;
82331;16/02/2008;1800;24.3;24.2;99;1004.4;36;2;10;
82331;17/02/2008;0000;23.5;23;95;1001.6;0;0;10;
82331;17/02/2008;1200;24.9;24;93;1006.2;9;2;8;
82331;17/02/2008;1800;31.4;27;70;1004.3;9;2;8;
82331;18/02/2008;0000;27.3;25.6;87;1003.4;9;2;6;
82331;18/02/2008;1200;26.9;25.2;87;1005;9;2;8;
82331;18/02/2008;1800;24.1;24;98;1004.4;9;2;10;
82331;19/02/2008;0000;25.7;24.8;92;1003.9;0;0;6;
82331;19/02/2008;1200;23.7;23.6;99;1006.8;0;0;10;
82331;19/02/2008;1800;23.7;23.4;97;1005.1;5;1;10;
82331;20/02/2008;0000;23.6;23.2;97;1005.4;0;0;10;
82331;20/02/2008;1200;24.1;23.4;93;1007;0;0;10;
82331;20/02/2008;1800;28.3;25;75;1004.8;9;2;10;
82331;21/02/2008;0000;22.3;22.2;98;1005.9;0;0;10;
82331;21/02/2008;1200;23.9;23.4;96;1007.5;0;0;9;
82331;21/02/2008;1800;31.4;26.4;66;1003.8;9;2;5;
82331;22/02/2008;0000;24.5;24.2;98;1003.5;0;0;10;
82331;22/02/2008;1200;25.4;24.1;90;1006.4;0;0;10;
82331;22/02/2008;1800;30.9;26.2;68;1004.6;9;2;8;
82331;23/02/2008;0000;26.1;24.8;89;1001.2;0;0;6;
82331;23/02/2008;1200;27.1;25.4;86;1008.4;9;2;6;
82331;23/02/2008;1800;32.7;27.4;65;1005.5;9;2;6;
82331;24/02/2008;0000;27.9;25.2;80;1003.4;0;0;8;
82331;24/02/2008;1200;27.2;24.8;82;1006.4;5;2;6;
82331;24/02/2008;1800;32.9;27.2;63;1004;0;0;6;
82331;25/02/2008;0000;24.3;24.2;99;1003.6;0;0;8;
82331;25/02/2008;1200;24.3;23.8;96;1007.4;5;2;10;
82331;25/02/2008;1800;24.5;24.2;98;1005;5;2;10;
82331;26/02/2008;0000;25.7;24.4;89;1003.6;0;0;10;
82331;26/02/2008;1200;25.1;24.8;97;1005.4;0;0;10;
82331;26/02/2008;1800;32.5;27.6;69;1003.5;0;0;6;
82331;27/02/2008;0000;25.3;23.6;87;1002.5;0;0;8;
82331;27/02/2008;1200;25.3;25;98;1005.4;0;0;10;
82331;27/02/2008;1800;26.5;25;88;1003.5;9;2;10;
82331;28/02/2008;0000;26.5;24.6;85;1002.4;0;0;8;
82331;28/02/2008;1200;25.5;25;96;1005;0;0;9;
82331;28/02/2008;1800;32.5;26.8;63;1002.2;9;2;6;
82331;29/02/2008;0000;26.9;25.4;88;1002.2;0;0;4;
82331;29/02/2008;1200;23.9;23.8;99;1006.3;0;0;10;
82331;29/02/2008;1800;30;25.6;70;1002.2;5;2;9;
82331;01/03/2008;0000;23.5;23.3;98;1004;0;0;10;
82331;01/03/2008;1200;23.9;23.8;99;1005.2;0;0;10;
82331;01/03/2008;1800;28.9;25.4;74;1004.4;9;2;8;
82331;02/03/2008;0000;25.7;23.8;84;1002.6;0;0;6;
82331;02/03/2008;1200;26.3;24.6;87;1005.9;9;2;8;
82331;02/03/2008;1800;31.1;25.8;65;1003;5;2;8;
82331;03/03/2008;0000;23.6;23.2;97;1002.8;0;0;10;
82331;03/03/2008;1200;25.9;24.2;87;1005.1;9;2;8;
82331;03/03/2008;1800;29.9;25.8;71;1003.2;9;2;9;
82331;04/03/2008;0000;25.6;24.6;92;1005.6;0;0;8;
82331;04/03/2008;1200;25.1;24.4;94;1007.4;0;0;8;
82331;04/03/2008;1800;32.1;26.7;65;1002;9;2;9;
82331;05/03/2008;0000;27.1;24.8;82;1003.4;9;2;8;
82331;05/03/2008;1200;22.9;22.8;99;1006.8;0;0;10;
82331;05/03/2008;1800;29.2;25.6;74;1002.4;9;2;10;
82331;06/03/2008;0000;22.9;22.9;100;1003.9;0;0;10;
82331;06/03/2008;1200;23.3;23;97;1005.2;0;0;10;
82331;06/03/2008;1800;25.7;25.4;97;1004.4;0;0;9;
82331;07/03/2008;0000;22.4;22.3;99;1004.6;0;0;10;
82331;07/03/2008;1200;22.5;22.4;99;1005.5;9;2;10;
82331;07/03/2008;1800;31.1;26.6;70;1003.6;9;2;6;
82331;08/03/2008;0000;26.3;25.4;93;1003.4;0;0;4;
82331;08/03/2008;1200;24.7;24.6;99;1005.6;0;0;10;
82331;08/03/2008;1800;28.3;26;84;1005.5;23;2;10;
82331;09/03/2008;0000;23.3;23;97;1003.8;0;0;10;
82331;09/03/2008;1200;23.9;23.4;96;1005.4;0;0;10;
82331;09/03/2008;1800;30.5;26.2;71;1003.4;9;2;8;
82331;10/03/2008;0000;25.9;24.2;87;1002.7;0;0;6;
82331;10/03/2008;1200;22.5;22.4;99;1005.6;0;0;10;
82331;10/03/2008;1800;29.5;26.2;77;1002.6;9;2;5;
82331;11/03/2008;0000;24.1;24;99;1004;0;0;10;
82331;11/03/2008;1200;22.9;22.9;100;1007;0;0;10;
82331;11/03/2008;1800;25.9;25;93;1004;0;0;10;
82331;12/03/2008;0000;23.3;23.3;100;1004.2;0;0;10;
82331;12/03/2008;1200;24.3;23.4;93;1006;0;0;10;
82331;12/03/2008;1800;26.7;24.2;81;1005;9;2;10;
82331;13/03/2008;0000;24.9;24;93;1003.1;0;0;6;
82331;13/03/2008;1200;24.3;23.6;95;1006.2;0;0;10;
82331;13/03/2008;1800;30.7;26.4;70;1003.4;9;2;8;
82331;14/03/2008;0000;25.7;25;95;1003.5;0;0;5;
82331;14/03/2008;1200;25.1;24.2;93;1005.5;0;0;10;
82331;14/03/2008;1800;23.3;23.2;99;1004;0;0;10;
82331;15/03/2008;0000;22.5;22.4;99;1003.8;0;0;10;
82331;15/03/2008;1200;23.1;22.8;97;1005.5;9;2;6;
82331;15/03/2008;1800;30.3;26.2;72;1003;9;2;8;
82331;16/03/2008;0000;25.7;24.6;91;1004.3;0;0;6;
82331;16/03/2008;1200;25.5;25;96;1005.2;0;0;9;
82331;16/03/2008;1800;32.3;27.2;67;1003;9;2;9;
82331;17/03/2008;0000;23.3;23.2;99;1004.2;0;0;10;
82331;17/03/2008;1200;22.5;22.4;99;1006.2;0;0;10;
82331;17/03/2008;1800;28.3;25.2;78;1004.1;14;2;10;
82331;18/03/2008;0000;24.9;24;93;1003.2;0;0;6;
82331;18/03/2008;1200;24.3;24.2;99;1005.5;0;0;10;
82331;18/03/2008;1800;25.3;24.6;95;1003.6;5;1;10;
82331;19/03/2008;0000;24.9;24;93;1003.4;0;0;10;
82331;19/03/2008;1200;24.7;24.2;96;1005;0;0;9;
82331;19/03/2008;1800;30.6;25.6;66;1003.8;5;2;8;
82331;20/03/2008;0000;26.1;24.4;86;1003.2;0;0;5;
82331;20/03/2008;1200;26.3;24.8;88;1005.2;0;0;8;
82331;20/03/2008;1800;28.3;25.8;82;1001.8;0;0;8;
82331;21/03/2008;0000;25.7;24.6;91;1003.8;0;0;10;
82331;21/03/2008;1200;22.7;22.6;99;1007.5;0;0;10;
82331;21/03/2008;1800;23.9;23.8;99;1003.6;0;0;10;
82331;22/03/2008;0000;24.3;24.2;99;1004.6;0;0;10;
82331;22/03/2008;1200;24.7;24.4;97;1005.5;0;0;10;
82331;22/03/2008;1800;30.3;26.9;76;1002.7;0;0;6;
82331;23/03/2008;0000;26.1;25.4;94;1002.3;0;0;3;
82331;23/03/2008;1200;21.9;21.9;100;1006.8;9;2;10;
82331;23/03/2008;1800;24.1;24;99;1004;0;0;10;
82331;24/03/2008;0000;22.9;22.8;99;1004.2;0;0;10;
82331;24/03/2008;1200;24.1;24;99;1007.1;0;0;10;
82331;24/03/2008;1800;27.1;25.2;85;1005.9;0;0;10;
82331;25/03/2008;0000;25.9;24.8;91;1004.2;0;0;6;
82331;25/03/2008;1200;26.1;25.2;93;1006.6;0;0;8;
82331;25/03/2008;1800;24.1;24;99;1003.5;36;2;8;
82331;26/03/2008;0000;24.8;24.7;99;1006;0;0;10;
82331;26/03/2008;1200;24.7;24.6;99;1006.3;0;0;10;
82331;26/03/2008;1800;28.7;25.2;75;1003.6;9;1;9;
82331;27/03/2008;0000;25.9;24.2;87;1002.7;5;1;9;
82331;27/03/2008;1200;25.3;24.4;93;1004.7;9;1;10;
82331;27/03/2008;1800;32.1;26.2;62;1000.6;5;2;7;
82331;28/03/2008;0000;24.5;24.2;98;1000.8;0;0;8;
82331;28/03/2008;1200;24.9;24.6;98;1003;0;0;10;
82331;28/03/2008;1800;28.7;26.2;82;1001.1;14;2;9;
82331;29/03/2008;0000;24.7;24.4;98;1001.8;0;0;10;
82331;29/03/2008;1200;24.9;24;93;1004.7;5;1;6;
82331;29/03/2008;1800;31.7;27.4;71;1001.5;14;1;6;
82331;30/03/2008;0000;26.7;25.8;93;1001.2;9;1;6;
82331;30/03/2008;1200;25.9;25;93;1003.5;9;1;10;
82331;30/03/2008;1800;32.5;27;65;1001.2;9;2;9;
82331;31/03/2008;0000;22.1;21.8;98;1003.5;0;0;10;
82331;31/03/2008;1200;22.7;22.4;96;1003.9;0;0;10;
82331;31/03/2008;1800;29.7;25.6;71;1002;5;1;9;
82331;01/04/2008;0000;25.5;24.2;90;1001.6;0;0;4;
82331;01/04/2008;1200;24.5;23.6;93;1003.5;5;1;9;
82331;01/04/2008;1800;31.7;26.2;64;1001.1;0;0;9;
82331;02/04/2008;0000;26.1;25.2;93;1001;0;0;9;
82331;02/04/2008;1200;25.7;23.7;84;1004.8;0;0;8;
82331;02/04/2008;1800;31.9;26.2;63;1000.3;9;2;9;
82331;03/04/2008;0000;27.5;25.2;82;1000.8;0;0;0;
82331;03/04/2008;1200;28.3;26.2;85;1003.5;9;2;6;
82331;03/04/2008;1800;33.3;27.4;62;1002.5;14;2;8;
82331;04/04/2008;0000;27.2;24.8;82;1002;5;2;10;
82331;04/04/2008;1200;22.5;22.4;99;1005.9;0;0;10;
82331;04/04/2008;1800;24.7;24.6;99;1003.6;0;0;10;
82331;05/04/2008;0000;24.3;23.8;96;1005;0;0;10;
82331;05/04/2008;1200;22.7;22.6;99;1007.6;0;0;10;
82331;05/04/2008;1800;27.1;25.2;85;1006;0;0;9;
82331;06/04/2008;0000;25.7;24.8;92;1005.5;0;0;8;
82331;06/04/2008;1200;26.7;25;86;1005.1;0;0;8;
82331;06/04/2008;1800;33.1;27;61;1004;9;2;6;
82331;07/04/2008;0000;26.5;24.6;85;1003.2;0;0;8;
82331;07/04/2008;1200;27.5;25.2;82;1005.6;9;2;8;
82331;07/04/2008;1800;34.1;27.4;58;1002.6;9;2;6;
82331;08/04/2008;0000;28.5;25.6;79;1001;0;0;0;
82331;08/04/2008;1200;27.3;25.4;85;1004.2;9;2;8;
82331;08/04/2008;1800;32.3;27.4;68;1002;9;2;8;
82331;09/04/2008;0000;27.3;25.4;85;1002.3;0;0;8;
82331;09/04/2008;1200;25.1;23.8;89;1003.8;0;0;10;
82331;09/04/2008;1800;33.3;27.8;65;1000.6;14;1;8;
82331;10/04/2008;0000;26.7;25.6;91;1001.9;0;0;6;
82331;10/04/2008;1200;24.9;24.6;98;1002.4;14;1;9;
82331;10/04/2008;1800;33.1;27.8;66;1000.3;14;12;9;
82331;11/04/2008;0000;25.1;24.2;92;1001.9;36;1;6;
82331;11/04/2008;1200;26.7;25;86;1002.6;0;0;9;
82331;11/04/2008;1800;28.3;25.6;81;1001.2;23;3;10;
82331;12/04/2008;0000;24.1;23.8;98;1001.9;0;0;10;
82331;12/04/2008;1200;24.9;24.6;98;1003.9;0;0;10;
82331;12/04/2008;1800;27.9;25.4;81;1002.8;0;0;10;
82331;13/04/2008;0000;23.9;23;92;1001.5;0;0;4;
82331;13/04/2008;1200;24.5;23.6;92;1004.3;0;0;10;
82331;13/04/2008;1800;31.1;26.2;67;1002;14;1;9;
82331;14/04/2008;0000;26.5;25.2;90;1001.9;0;0;8;
82331;14/04/2008;1200;22.5;22.2;98;1005.3;0;0;10;
82331;14/04/2008;1800;31.1;26.2;67;1002.6;9;2;8;
82331;15/04/2008;0000;26.3;25.2;92;1001.5;36;1;0;
82331;15/04/2008;1200;26.9;26;93;1004.3;0;0;8;
82331;15/04/2008;1800;24.5;24;96;1002.7;36;3;10;
82331;16/04/2008;0000;25.5;24.6;93;1002.2;0;0;5;
82331;16/04/2008;1200;23.3;23.2;99;1007.1;0;0;10;
82331;16/04/2008;1800;31.1;27;72;1003.9;14;2;6;
82331;17/04/2008;0000;26.3;25;90;1003.6;0;0;9;
82331;17/04/2008;1200;23.5;23.4;99;1006.4;0;0;10;
82331;17/04/2008;1800;23.9;23.8;99;1003.8;0;0;10;
82331;18/04/2008;0000;23.6;23.6;100;1005.4;0;0;8;
82331;18/04/2008;1200;23.9;23.8;99;1006.4;0;0;10;
82331;18/04/2008;1800;26.1;25.2;93;1004;0;0;9;
82331;19/04/2008;0000;25.7;25;94;1004.3;0;0;10;
82331;19/04/2008;1200;25.5;24.6;93;1007.4;5;2;10;
82331;19/04/2008;1800;29.5;26.6;80;1004.3;9;2;8;
82331;20/04/2008;0000;25.7;25.2;96;1003.4;0;0;6;
82331;20/04/2008;1200;25.3;24.2;92;1005.2;0;0;9;
82331;20/04/2008;1800;30.9;26.4;69;994.1;9;2;8;
82331;21/04/2008;0000;23.9;23.8;99;1004.3;0;0;10;
82331;21/04/2008;1200;24.9;23.8;91;1005.6;0;0;9;
82331;21/04/2008;1800;31.5;26.6;68;1003.8;5;2;8;
82331;22/04/2008;0000;25.7;24.8;92;1002.7;0;0;4;
82331;22/04/2008;1200;27.9;26;86;1004.8;9;2;6;
82331;22/04/2008;1800;33.3;27.6;64;1002.6;9;2;8;
82331;23/04/2008;0000;27.5;25.4;82;995.8;0;0;8;
82331;23/04/2008;1200;25.1;24.6;96;1004.3;0;0;10;
82331;23/04/2008;1800;29.9;27;79;1001.2;0;0;10;
82331;24/04/2008;0000;25.1;24.6;96;1002.6;0;0;6;
82331;24/04/2008;1200;26.3;25.4;92;1003.8;0;0;8;
82331;24/04/2008;1800;31.7;26.6;66;1002;9;2;8;
82331;25/04/2008;0000;25.3;24.8;96;1002.2;0;0;8;
82331;25/04/2008;1200;27.1;25;83;1003.8;0;0;4;
82331;25/04/2008;1800;32.1;26.8;65;1001.1;0;0;10;
82331;26/04/2008;0000;24.9;24.6;98;1002;14;1;10;
82331;26/04/2008;1200;24.1;23.8;98;1002.8;0;0;10;
82331;26/04/2008;1800;31.7;27.6;73;1001.1;9;1;8;
82331;27/04/2008;0000;26.5;25.6;92;1001.5;0;0;6;
82331;27/04/2008;1200;26.7;25.6;91;1003;0;0;10;
82331;27/04/2008;1800;25.5;24.6;92;1001.5;0;0;9;
82331;28/04/2008;0000;24.3;23.8;96;1001.4;0;0;6;
82331;28/04/2008;1200;25.1;24.8;98;1003.9;0;0;10;
82331;28/04/2008;1800;29.7;26.8;79;1001.8;9;1;10;
82331;29/04/2008;0000;24.1;23.8;98;1002.2;0;0;8;
82331;29/04/2008;1200;23.3;23;98;1005.4;0;0;10;
82331;29/04/2008;1800;27.9;26;86;1002.7;9;1;10;
82331;30/04/2008;0000;25.5;24.8;94;1001.6;0;0;4;
82331;30/04/2008;1200;25.5;25.2;98;1005.8;0;0;8;
82331;30/04/2008;1800;31.9;26.6;65;1002.1;9;2;8;
82331;01/05/2008;0000;27.5;26;88;1002.8;0;0;8;
82331;01/05/2008;1200;24.3;24.2;99;1004.4;0;0;10;
82331;01/05/2008;1800;29.3;27;84;1000.8;14;2;8;
82331;02/05/2008;0000;26.3;25.2;92;1003.2;0;0;6;
82331;02/05/2008;1200;24.7;23.8;92;1005.4;0;0;10;
82331;02/05/2008;1800;26.9;25.2;87;1004.3;0;0;9;
82331;03/05/2008;0000;24.3;23.4;93;1006;0;0;8;
82331;03/05/2008;1200;24.3;23.6;95;1007.5;9;2;10;
82331;03/05/2008;1800;29.9;25.6;70;1003.2;14;2;6;
82331;04/05/2008;0000;26.3;25;90;1004.2;0;0;6;
82331;04/05/2008;1200;23.1;23;99;1006.7;0;0;10;
82331;04/05/2008;1800;23.9;23.8;99;1003.6;0;0;10;
82331;05/05/2008;0000;23.7;23.6;99;1005.4;0;0;8;
82331;05/05/2008;1200;23.5;23.4;99;1006.6;9;2;10;
82331;05/05/2008;1800;28.7;25.4;76;1005.8;14;2;8;
82331;06/05/2008;0000;23.9;23.8;99;1007;0;0;8;
82331;06/05/2008;1200;25.1;25;99;1006.3;14;2;9;
82331;06/05/2008;1800;31.5;26.8;69;1004.2;14;2;6;
82331;07/05/2008;0000;26.7;25.4;82;1003.6;0;0;8;
82331;07/05/2008;1200;22.9;22.6;98;1005.1;0;0;10;
82331;07/05/2008;1800;29.3;25.2;71;1002.4;14;1;9;
82331;08/05/2008;0000;24.9;24;93;1002.7;0;0;6;
82331;08/05/2008;1200;23.5;23;95;1004.6;5;1;10;
82331;08/05/2008;1800;29.1;25.8;76;1003.1;0;0;10;
82331;09/05/2008;0000;25.7;24.8;93;1003.2;0;0;0;
82331;09/05/2008;1200;25.7;25;94;1005.2;9;1;10;
82331;09/05/2008;1800;24.7;24.2;95;1002.7;0;0;10;
82331;10/05/2008;0000;24.5;24;95;1002.8;0;0;4;
82331;10/05/2008;1200;24.3;23.6;94;1005.4;0;0;10;
82331;10/05/2008;1800;31.7;27.2;70;1001.9;0;0;8;
82331;11/05/2008;0000;26.9;25;85;1003.6;0;0;6;
82331;11/05/2008;1200;25.1;24.2;93;1005.5;9;1;9;
82331;11/05/2008;1800;31.1;26.6;70;1002.6;14;1;8;
82331;12/05/2008;0000;26.1;25;91;1004.4;0;0;8;
82331;12/05/2008;1200;23.3;23;98;1007.2;14;1;10;
82331;12/05/2008;1800;26.5;24.8;86;1004.6;23;1;9;
82331;13/05/2008;0000;24.3;23.6;94;1004.4;0;0;5;
82331;13/05/2008;1200;25.5;24.8;94;1006.3;5;1;8;
82331;13/05/2008;1800;29.1;26.2;79;1004.4;5;1;10;
82331;14/05/2008;0000;25.5;24.8;94;1004.3;0;0;6;
82331;14/05/2008;1200;25.1;24.6;96;1007.9;0;0;10;
82331;14/05/2008;1800;30.7;26.8;73;1004.4;9;2;6;
82331;15/05/2008;0000;26.6;25.4;90;1005;0;0;8;
82331;15/05/2008;1200;26.1;25;91;1008.6;9;2;8;
82331;15/05/2008;1800;32.3;27;66;1005.4;36;2;8;
82331;16/05/2008;0000;26.1;25.2;93;1005.2;0;0;8;
82331;16/05/2008;1200;26.7;26;94;1008.6;9;2;6;
82331;16/05/2008;1800;29.7;26.4;76;1005.2;9;2;10;
82331;17/05/2008;0000;26.1;25.2;93;1005.8;0;0;8;
82331;17/05/2008;1200;28.3;26.4;72;1007;9;2;6;
82331;17/05/2008;1800;29.5;25.8;74;1001.9;0;0;8;
82331;18/05/2008;0000;24.9;25.4;89;1005.1;0;0;8;
82331;18/05/2008;1200;24.7;24.6;99;1006.8;0;0;10;
82331;18/05/2008;1800;30.3;27.2;79;1005.2;0;0;10;
82331;19/05/2008;0000;24.9;24.6;98;1005.4;0;0;10;
82331;19/05/2008;1200;26.3;25.2;92;1006.4;0;0;9;
82331;19/05/2008;1800;32.1;27;67;1003;9;2;9;
82331;20/05/2008;0000;25.9;24.6;90;1004.8;0;0;10;
82331;20/05/2008;1200;25.3;25.2;99;1006.7;9;2;10;
82331;20/05/2008;1800;28.9;26.8;84;1003.2;9;2;10;
82331;21/05/2008;0000;25.9;25.2;95;1004;0;0;4;
82331;21/05/2008;1200;27.5;25.8;86;1004.3;36;1;8;
82331;21/05/2008;1800;32.7;27.8;68;1002.2;14;1;9;
82331;22/05/2008;0000;27.3;25.8;88;1002.8;14;2;8;
82331;22/05/2008;1200;26.3;25;90;1004;0;0;9;
82331;22/05/2008;1800;32.7;27.4;67;1002;9;2;9;
82331;23/05/2008;0000;26.1;24.4;86;1002.8;0;0;10;
82331;23/05/2008;1200;26.5;24.6;85;1004.3;0;0;6;
82331;23/05/2008;1800;32.5;26.6;62;1001.9;14;1;8;
82331;24/05/2008;0000;26.9;25;85;1003.1;14;1;8;
82331;24/05/2008;1200;25.5;24.2;90;1004.8;9;3;10;
82331;24/05/2008;1800;24.9;24.6;98;1003;0;0;10;
82331;25/05/2008;0000;24.1;23.6;96;1003.1;0;0;8;
82331;25/05/2008;1200;25.3;24.4;93;1004.4;0;0;10;
82331;25/05/2008;1800;26.5;24.6;85;1002.6;36;1;1;
82331;26/05/2008;0000;24.1;23.6;96;1003.1;9;1;10;
82331;26/05/2008;1200;23.5;23.2;98;1004.3;9;2;10;
82331;26/05/2008;1800;30.1;26.4;74;1002.3;9;1;8;
82331;27/05/2008;0000;25.7;24.6;91;1001.5;0;0;4;
82331;27/05/2008;1200;27.3;25.4;85;1003.5;9;1;9;
82331;27/05/2008;1800;32.1;27.2;68;1001.9;9;2;8;
82331;28/05/2008;0000;25.9;25;93;1001.6;0;0;4;
82331;28/05/2008;1200;28.5;26.7;87;1006.6;9;2;4;
82331;28/05/2008;1800;30.6;26.4;71;1002.3;9;2;9;
82331;29/05/2008;0000;25.1;24.2;93;1002.6;0;0;4;
82331;29/05/2008;1200;27.9;25.8;84;1005.1;0;0;8;
82331;29/05/2008;1800;27;25;84;1003.2;0;0;10;
82331;30/05/2008;0000;25.7;24.6;91;1004;0;0;10;
82331;30/05/2008;1200;23.3;23.2;99;1007;0;0;10;
82331;30/05/2008;1800;25.7;24.6;91;1005.9;9;2;10;
82331;31/05/2008;0000;24.7;24;94;1006.6;0;0;10;
82331;31/05/2008;1200;24.3;23.6;95;1008.3;0;0;10;
82331;31/05/2008;1800;27.4;25.4;84;1007.1;0;0;10;
82331;01/06/2008;0000;24.1;23.6;96;1007.2;0;0;10;
82331;01/06/2008;1200;24.3;23.6;95;1007.1;0;0;10;
82331;01/06/2008;1800;27.7;25;79;1006.6;9;2;8;
82331;02/06/2008;0000;22.7;22.6;99;1006.8;14;2;10;
82331;02/06/2008;1200;23;22.4;95;1010.2;14;2;10;
82331;02/06/2008;1800;29.1;25.4;73;1006.2;14;2;8;
82331;03/06/2008;0000;25.3;24.6;95;1006.8;0;0;8;
82331;03/06/2008;1200;24.5;23.8;94;1007;14;2;8;
82331;03/06/2008;1800;28.9;25;72;1005.1;14;2;9;
82331;04/06/2008;0000;25.9;24.4;88;1005.4;0;0;8;
82331;04/06/2008;1200;24.5;23.6;93;1005.9;14;1;10;
82331;04/06/2008;1800;30.1;26.2;73;1003.4;9;2;10;
82331;05/06/2008;0000;24.9;23.8;91;1004.6;0;0;8;
82331;05/06/2008;1200;24.5;23.8;94;1005.8;14;1;10;
82331;05/06/2008;1800;26.3;25.2;91;1004.6;9;1;8;
82331;06/06/2008;0000;24.1;23.8;98;1005.5;0;0;8;
82331;06/06/2008;1200;25.5;24.6;93;1005.5;0;0;8;
82331;06/06/2008;1800;31.1;25.6;64;1003.4;0;0;8;
82331;07/06/2008;0000;25.5;24.6;93;1005;0;0;6;
82331;07/06/2008;1200;23.3;23;97;1004.8;9;1;10;
82331;07/06/2008;1800;30.1;25.6;69;1002.6;14;3;8;
82331;08/06/2008;0000;25.9;25.4;96;1002.7;0;0;5;
82331;08/06/2008;1200;26.7;25.4;89;1004.8;0;0;8;
82331;08/06/2008;1800;31.1;26.8;71;1002.6;9;1;9;
82331;09/06/2008;0000;24.9;23.8;91;1002.7;0;0;9;
82331;09/06/2008;1200;24.5;24.2;97;1005;0;0;9;
82331;09/06/2008;1800;32.3;27.2;67;1002.7;9;2;8;
82331;10/06/2008;0000;26.7;24.8;85;1004.2;9;1;4;
82331;10/06/2008;1200;26.7;25;86;1005.6;36;1;4;
82331;10/06/2008;1800;32.5;26;59;1003.1;9;1;4;
82331;11/06/2008;0000;26.9;26;93;1002.6;0;0;4;
82331;11/06/2008;1200;25.9;24.6;90;1007.2;0;0;10;
82331;11/06/2008;1800;33.3;27.4;62;1003.8;9;2;6;
82331;12/06/2008;0000;27.9;25.8;84;1005;0;0;8;
82331;12/06/2008;1200;23.5;23.4;99;1007.9;14;2;10;
82331;12/06/2008;1800;23.4;23.4;100;1007.4;36;2;10;
82331;13/06/2008;0000;23.5;23.5;91;1005.4;0;0;10;
82331;13/06/2008;1200;24.6;24;95;1007.2;9;2;10;
82331;13/06/2008;1800;29.3;26.2;78;1004.8;9;2;8;
82331;14/06/2008;0000;24.9;23.8;91;1004;0;0;8;
82331;14/06/2008;1200;25.4;24.4;91;1006.2;9;2;4;
82331;14/06/2008;1800;30.9;26.6;71;1002.4;9;2;6;
