--------------------
BDMEP - INMET
--------------------
Estação           : SAO LUIS - MA (OMM: 82280)
Latitude  (graus) : -2.53
Longitude (graus) : -44.21
Altitude  (metros): 50.86
Estação Operante
Inicio de operação: 18/11/1924
Periodo solicitado dos dados: 01/01/1998 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVento;Nebulosidade;
82280;08/07/2006;1200;27.6;25.5;83;1009.8;9;1.3;8;
82280;08/07/2006;1800;30.4;26.3;71;1006.3;36;2.3;6;
82280;09/07/2006;0000;25.4;24.7;94;1008.2;0;0;1;
82280;09/07/2006;1200;28.2;25.9;81;1008.2;9;1.6;4;
82280;09/07/2006;1800;30.2;27.1;76;1004.5;36;2.5;6;
82280;10/07/2006;0000;25;24.6;97;1007.1;0;0;2;
82280;10/07/2006;1200;28.2;26.3;84;1007.9;11;2.5;7;
82280;10/07/2006;1800;21.9;26.9;66;1005;5;1.1;9;
82280;11/07/2006;0000;26;25.5;96;1007.5;0;0;8;
82280;11/07/2006;1200;28.2;25.9;81;1008.4;9;2;7;
82280;11/07/2006;1800;28;26.5;86;1005.9;5;2;10;
82280;12/07/2006;0000;25.4;25;97;1007.9;9;0.5;8;
82280;12/07/2006;1200;28.2;26.1;83;1008.2;11;3.3;6;
82280;12/07/2006;1800;31.2;25.9;64;1005.6;18;1.3;7;
82280;13/07/2006;0000;24.8;24.5;97;1007.7;0;0;2;
82280;13/07/2006;1200;26;24.7;90;1007.7;14;2.6;6;
82280;13/07/2006;1800;31.8;25.4;57;1005.9;14;2.3;6;
82280;14/07/2006;0000;25.4;24.1;89;1007.7;0;0;0;
82280;14/07/2006;1200;27.6;24.4;75;1008.1;15;2.6;0;
82280;14/07/2006;1800;31.2;25;58;1005.6;14;0.8;5;
82280;15/07/2006;0000;24.6;24;93;1007.3;0;0;0;
82280;15/07/2006;1200;27.6;25;79;1009.5;9;1.6;1;
82280;15/07/2006;1800;31;25.2;60;1007.2;36;2.5;6;
82280;16/07/2006;0000;24.2;23.1;90;1008;0;0;0;
82280;16/07/2006;1200;28.2;25.5;79;1008.7;8;2.1;6;
82280;16/07/2006;1800;29.9;26.3;75;1006.3;7;2;8;
82280;17/07/2006;0000;25.2;24.5;93;1008.6;9;0.7;2;
82280;17/07/2006;1200;27.9;25;79;1009.7;9;2.6;6;
82280;17/07/2006;1800;26.2;25;89;1007;11;1.5;8;
82280;18/07/2006;0000;24.4;23.3;91;1008.4;0;0;2;
82280;18/07/2006;1200;27.8;25.7;84;1008.5;14;1.5;6;
82280;18/07/2006;1800;28.8;25.2;72;1006.4;14;1.5;10;
82280;19/07/2006;0000;25.2;24.7;95;1008.7;9;0.5;3;
82280;19/07/2006;1200;28.2;25.8;81;1009.3;9;2.1;6;
82280;19/07/2006;1800;30.8;26.6;72;1006.7;9;1.3;8;
82280;20/07/2006;0000;25.4;24.3;91;1008.9;0;0;5;
82280;20/07/2006;1200;28.2;25.5;79;1010.2;8;2.1;2;
82280;20/07/2006;1800;30.5;26.9;74;1007.4;8;2.3;6;
82280;21/07/2006;0000;25.4;24.5;93;1008.9;9;0.8;2;
82280;21/07/2006;1200;28;25.4;78;1009.7;14;3;2;
82280;21/07/2006;1800;31.4;27;70;1006.8;5;1.8;2;
82280;22/07/2006;0000;25.2;24.1;90;1007.6;5;0.7;0;
82280;22/07/2006;1200;27.2;25.9;90;1008.3;9;2;7;
82280;22/07/2006;1800;30;26.7;77;1005.2;36;2.6;5;
82280;23/07/2006;0000;25.2;24.7;95;1007.3;5;0.7;1;
82280;23/07/2006;1200;27.4;25.6;84;1007.5;5;1.6;8;
82280;23/07/2006;1800;31.4;26;64;1004.5;3;2.6;3;
82280;24/07/2006;0000;25.2;24.1;90;1006.2;5;0.8;2;
82280;24/07/2006;1200;27.5;25.6;84;1007.3;9;1.1;8;
82280;24/07/2006;1800;30.6;26.5;71;1004.4;36;3.3;4;
82280;25/07/2006;0000;25;23.7;90;1006.7;5;1.1;9;
82280;25/07/2006;1200;28.4;25.4;77;1007.2;14;1.6;5;
82280;25/07/2006;1800;31.8;26.4;63;1004.4;5;3;7;
82280;26/07/2006;0000;26.4;24.7;86;1005.8;5;0.3;8;
82280;26/07/2006;1200;28.5;26.1;82;1006.3;4;1.6;6;
82280;26/07/2006;1800;31;26.7;69;1004;5;2.6;7;
82280;27/07/2006;0000;26;25.1;93;1006.3;5;1.1;2;
82280;27/07/2006;1200;28.4;25.8;80;1007.3;9;2.8;7;
82280;27/07/2006;1800;32.4;26.9;65;1005;9;1.6;5;
82280;28/07/2006;0000;26.4;25.1;89;1006.6;5;0.8;8;
82280;28/07/2006;1200;28.4;25.5;78;1007.6;9;2.1;7;
82280;28/07/2006;1800;32;27.1;67;1005.1;5;2.5;5;
82280;29/07/2006;0000;25.9;24.7;90;1006.7;5;1.3;2;
82280;29/07/2006;1200;28.4;25.6;79;1007.1;9;2.6;6;
82280;29/07/2006;1800;31.6;26.6;67;1004.8;5;3.3;6;
82280;30/07/2006;0000;25.6;24.2;87;1006;9;1;4;
82280;30/07/2006;1200;28.2;24.9;74;1008.1;9;4.1;7;
82280;30/07/2006;1800;31.4;26.5;67;1006.5;5;3.6;7;
82280;31/07/2006;0000;25.7;24.3;87;1008.2;9;1.3;1;
82280;31/07/2006;1200;28;24.2;70;1011.3;9;3;8;
82280;31/07/2006;1800;30.6;25.7;66;1008.9;5;2.3;6;
82280;01/08/2006;0000;25.2;24;89;1009.7;5;1.1;2;
82280;01/08/2006;1200;28;25;76;1011.6;7;2.5;6;
82280;01/08/2006;1800;30.2;26.4;72;1009.2;4;2.6;6;
82280;02/08/2006;0000;24.2;23.8;96;1010.7;5;1;7;
82280;02/08/2006;1200;27.2;25.4;86;1011.7;7;1.1;9;
82280;02/08/2006;1800;29;26;77;1008.3;36;2.5;9;
82280;03/08/2006;0000;22.4;22;96;1009.7;5;0.5;2;
82280;03/08/2006;1200;28;26;83;1010.5;9;1.3;10;
82280;03/08/2006;1800;29.4;25.8;72;1007.3;4;2.8;8;
82280;04/08/2006;0000;23.6;22.7;91;1009;5;0.7;6;
82280;04/08/2006;1200;27.2;25;83;1009.4;9;1.6;7;
82280;04/08/2006;1800;30.2;26;69;1005.6;36;3.3;8;
82280;05/08/2006;0000;24.6;23.4;89;1007.7;9;1;0;
82280;05/08/2006;1200;27;25;84;1008.9;9;1.8;5;
82280;05/08/2006;1800;30.4;26.2;70;1005.4;35;3.3;2;
82280;06/08/2006;0000;25.2;24.5;93;1007.8;5;0.3;2;
82280;06/08/2006;1200;28;25;76;1008.2;6;2.6;5;
82280;06/08/2006;1800;29.4;25.7;72;1005.3;36;3.3;5;
82280;07/08/2006;0000;25;24.3;95;1006.6;0;0;0;
82280;07/08/2006;1200;27.7;25.3;81;1008.2;11;1.6;6;
82280;07/08/2006;1800;29.4;25.6;71;1005.9;36;3.1;4;
82280;08/08/2006;0000;25.4;24.1;89;1007;9;0.5;6;
82280;08/08/2006;1200;28;25;76;1007.3;9;2.1;0;
82280;08/08/2006;1800;31.7;26.4;63;1004.1;36;2.5;3;
82280;09/08/2006;0000;26;24.6;89;1006.5;0;0;10;
82280;09/08/2006;1200;28.4;26;82;1007;9;2.6;7;
82280;09/08/2006;1800;30.9;26.6;68;1004.3;3;3;6;
82280;10/08/2006;0000;26.6;25.4;91;1006.4;9;1.5;7;
82280;10/08/2006;1200;27.6;25;79;1007.6;9;3;8;
82280;10/08/2006;1800;30.6;26.6;72;1004.9;4;2.6;6;
82280;11/08/2006;0000;26.6;25.4;91;1006;9;0.7;8;
82280;11/08/2006;1200;28.4;25.4;77;1007.1;9;3.1;8;
82280;11/08/2006;1800;30.9;26.4;67;1004.6;4;2.5;5;
82280;12/08/2006;0000;26.2;24.6;85;1006.4;9;1.6;7;
82280;12/08/2006;1200;28;25;76;1007.1;9;4.1;5;
82280;12/08/2006;1800;31.4;26.4;66;1005.4;5;2.6;3;
82280;13/08/2006;0000;25.8;24.5;89;1006.6;9;1.3;0;
82280;13/08/2006;1200;28;25.2;77;1007.6;9;2.6;5;
82280;13/08/2006;1800;31.2;26.8;69;1004.8;36;3.3;4;
82280;14/08/2006;0000;26.2;24.8;87;1006.2;5;1.5;1;
82280;14/08/2006;1200;28;25.4;78;1007.6;9;2.5;8;
82280;14/08/2006;1800;31.8;26.4;63;1004.8;7;2.6;2;
82280;15/08/2006;0000;26;24.6;89;1005.7;9;1;4;
82280;15/08/2006;1200;28.2;25.2;77;1007.6;9;3.1;6;
82280;15/08/2006;1800;30.9;25.3;61;1005.5;7;2.6;2;
82280;16/08/2006;0000;25.4;24.2;90;1006.2;9;1;0;
82280;16/08/2006;1200;28;24.2;70;1007.2;9;3.5;1;
82280;16/08/2006;1800;32;25.8;59;1005.1;7;2.8;2;
82280;17/08/2006;0000;25.4;24.1;89;1006.5;9;0.7;0;
82280;17/08/2006;1200;28;24.7;73;1007.5;9;3.3;4;
82280;17/08/2006;1800;32.2;26;60;1004;6;2.3;5;
82280;18/08/2006;0000;26.2;24.8;87;1006;5;0.8;0;
82280;18/08/2006;1200;27.8;25;79;1007.6;9;3.3;8;
82280;18/08/2006;1800;30.6;26.6;72;1004.4;36;3.6;4;
82280;19/08/2006;0000;25.6;24.3;88;1005.4;7;2.6;0;
82280;19/08/2006;1200;28.2;24.6;72;1007.3;6;3.5;8;
82280;19/08/2006;1800;30.7;26;68;1005.1;5;1.6;8;
82280;20/08/2006;0000;25.2;23.8;87;1006.7;5;1.1;1;
82280;20/08/2006;1200;28.2;25.3;77;1008.2;5;1.6;5;
82280;20/08/2006;1800;30;26.4;75;1005.5;36;3.3;6;
82280;21/08/2006;0000;25.2;24.4;92;1007.3;8;1.1;1;
82280;21/08/2006;1200;28;25.3;78;1009.7;9;2.8;8;
82280;21/08/2006;1800;30.4;26.3;71;1006;36;3.1;8;
82280;22/08/2006;0000;25.2;24.1;90;1006.8;5;1.3;1;
82280;22/08/2006;1200;28.4;25.4;77;1008.6;9;2.8;6;
82280;22/08/2006;1800;31.2;26.5;67;1006.3;5;3.3;8;
82280;23/08/2006;0000;25.6;24.1;86;1007.7;9;1;2;
82280;23/08/2006;1200;28.2;25;75;1009.3;9;3.3;9;
82280;23/08/2006;1800;31.8;26.7;64;1005.7;5;2.6;6;
82280;24/08/2006;0000;26;24.8;90;1006.8;5;2.3;1;
82280;24/08/2006;1200;27.4;25;80;1009.4;9;3.6;6;
82280;24/08/2006;1800;31.4;25.6;61;1005.8;5;3.3;2;
82280;25/08/2006;0000;25.4;24;88;1006.5;9;1.1;0;
82280;25/08/2006;1200;27.6;24.6;76;1008.3;9;3;10;
82280;25/08/2006;1800;31.2;25.8;63;1005.2;6;3.3;2;
82280;26/08/2006;0000;25.6;23.8;84;1006.3;9;1.5;0;
82280;26/08/2006;1200;28;24.7;73;1007.4;9;3.3;6;
82280;26/08/2006;1800;32;26;60;1003.6;9;2.5;1;
82280;27/08/2006;0000;25.4;24.1;89;1005.7;9;0.3;0;
82280;27/08/2006;1200;28;24.6;73;1006.7;9;3;5;
82280;27/08/2006;1800;31.4;26.4;66;1004.5;3;3;3;
82280;28/08/2006;0000;25.4;24;88;1005.6;5;1.3;2;
82280;28/08/2006;1200;28;25;76;1007.6;9;2.8;7;
82280;28/08/2006;1800;32;26.2;61;1005.1;5;3;4;
82280;29/08/2006;0000;25.4;24.4;92;1005.7;5;1;0;
82280;29/08/2006;1200;28.4;25;75;1007.6;6;3.6;8;
82280;29/08/2006;1800;30.2;25.6;66;1005.7;36;4;5;
82280;30/08/2006;0000;26;24.4;87;1007;5;2;2;
82280;30/08/2006;1200;28.4;25.1;75;1008.5;6;4;7;
82280;30/08/2006;1800;30.4;25.3;64;1006.1;36;3.3;3;
82280;31/08/2006;0000;25.2;24;89;1007.5;5;1.3;1;
82280;31/08/2006;1200;27.7;24.7;77;1008.3;9;2.5;7;
82280;31/08/2006;1800;31;26.3;66;1005.4;9;2.3;4;
82280;01/09/2006;0000;25.6;24.5;89;1008.8;14;0.5;10;
82280;01/09/2006;1200;27.9;25;79;1007.9;6;2.5;8;
82280;01/09/2006;1800;30.2;26.1;70;1004.2;36;4.1;8;
82280;02/09/2006;0000;25.9;24.5;88;1005.5;6;2.3;3;
82280;02/09/2006;1200;29.1;25.7;75;1006.3;8;3.3;7;
82280;02/09/2006;1800;29.5;25.7;71;1002.9;5;3;7;
82280;03/09/2006;0000;25.6;24.5;89;1004.5;5;1.1;1;
82280;03/09/2006;1200;28.9;25.7;76;1006.2;9;3.3;6;
82280;03/09/2006;1800;30.7;26.3;70;1002.9;4;3.6;5;
82280;04/09/2006;0000;26.2;24.5;85;1005.5;5;2.1;6;
82280;04/09/2006;1200;28.2;25.4;78;1007.6;8;2.5;9;
82280;04/09/2006;1800;31.2;26.7;68;1004.5;8;3.3;5;
82280;05/09/2006;0000;26;24.3;87;1007.1;8;2;7;
82280;05/09/2006;1200;28.9;24.8;69;1009.5;6;4.3;6;
82280;05/09/2006;1800;31.2;25.5;61;1006;9;3;5;
82280;06/09/2006;0000;29.8;23.4;56;1007.9;6;1.6;0;
82280;06/09/2006;1200;28.6;24.9;74;1009.4;8;3.3;7;
82280;06/09/2006;1800;31.4;26.1;64;1005.2;8;3.3;3;
82280;07/09/2006;0000;25.8;24.4;88;1008.3;5;1.1;2;
82280;07/09/2006;1200;28;24.4;71;1009.6;9;3;9;
82280;07/09/2006;1800;30.9;25.5;62;1005.2;4;3.3;8;
82280;08/09/2006;0000;25.6;24.3;88;1007.5;7;1.6;1;
82280;08/09/2006;1200;28.6;24.8;73;1008.5;8;2.5;7;
82280;08/09/2006;1800;30.6;26;68;1005.5;5;2.6;5;
82280;09/09/2006;0000;25.4;24.3;91;1007.8;8;1.1;1;
82280;09/09/2006;1200;28;25;76;1009.3;14;3;6;
82280;09/09/2006;1800;32.2;26;60;1005.4;33;1.6;4;
82280;10/09/2006;0000;25.9;24.5;88;1006.9;5;0.5;0;
82280;10/09/2006;1200;28.8;25.1;72;1009.5;9;3.3;5;
82280;10/09/2006;1800;32.6;26.6;59;1006;5;3.3;3;
82280;11/09/2006;0000;25.8;24.5;89;1007.8;8;1;2;
82280;11/09/2006;1200;28.6;24.5;71;1008.1;9;3.3;0;
82280;11/09/2006;1800;31.9;25.6;58;1005.1;36;3.3;2;
82280;12/09/2006;0000;25.8;24.1;85;1007.1;5;1.6;0;
82280;12/09/2006;1200;29;24.5;67;1008.1;9;3.3;5;
82280;12/09/2006;1800;31.8;26.4;63;1004.7;2;3.3;2;
82280;13/09/2006;0000;26.4;24.4;84;1006.6;5;2.1;2;
82280;13/09/2006;1200;28.2;25;75;1008.5;9;3.5;8;
82280;13/09/2006;1800;32.4;24.8;52;1004.8;7;2.8;3;
82280;14/09/2006;0000;25.9;24.2;86;1006.6;5;1.6;1;
82280;14/09/2006;1200;29.2;25.3;72;1008;9;3.3;5;
82280;14/09/2006;1800;31.4;26.1;64;1004.7;36;3.3;2;
82280;15/09/2006;0000;26;24.5;88;1006.8;5;1.1;3;
82280;15/09/2006;1200;28;25.4;78;1008.1;9;4;8;
82280;15/09/2006;1800;32;26;60;1005;4;4.1;2;
82280;16/09/2006;0000;26;24.8;90;1006.6;5;1.5;0;
82280;16/09/2006;1200;29.2;25.1;71;1007.7;9;3.1;8;
82280;16/09/2006;1800;32.2;26.2;61;1004.2;8;3.3;1;
82280;17/09/2006;0000;26.4;24.4;84;1006.3;5;3;4;
82280;17/09/2006;1200;28;25;76;1008.1;9;4.1;10;
82280;17/09/2006;1800;32;25.8;59;1005.4;6;4.3;1;
82280;18/09/2006;0000;26.2;24.3;83;1006.8;9;1.6;0;
82280;18/09/2006;1200;29.5;24.7;65;1008.5;9;3.8;6;
82280;18/09/2006;1800;31;25.5;61;1005.5;8;3.5;4;
82280;19/09/2006;0000;26;24.2;86;1007.4;5;2.6;5;
82280;19/09/2006;1200;28.2;25.3;77;1008.7;9;3.3;8;
82280;19/09/2006;1800;29.9;26;73;1005.1;4;3.5;8;
82280;20/09/2006;0000;25.4;24;88;1007.7;5;2;2;
82280;20/09/2006;1200;28.9;24.9;70;1009;2;2.5;7;
82280;20/09/2006;1800;27.7;24.9;78;1005.6;36;3.3;10;
82280;21/09/2006;0000;26;24.2;86;1007.3;5;1.6;5;
82280;21/09/2006;1200;28.2;25.8;81;1008.7;7;3.3;6;
82280;21/09/2006;1800;30.4;26;69;1006.1;36;3.3;8;
82280;22/09/2006;0000;25.7;24.9;92;1007.7;5;0.7;0;
82280;22/09/2006;1200;27.5;24.5;76;1009.4;9;3.3;9;
82280;22/09/2006;1800;31.6;25.4;60;1005.4;5;3.3;3;
82280;23/09/2006;0000;25.7;24;85;1007;5;1.8;3;
82280;23/09/2006;1200;29.4;25.5;70;1007.9;9;3.6;7;
82280;23/09/2006;1800;31.7;27.2;68;1004.9;5;3.5;4;
82280;24/09/2006;0000;26;24;84;1006.5;5;2.8;0;
82280;24/09/2006;1200;28.4;24.3;70;1007.9;8;4.1;7;
82280;24/09/2006;1800;31.4;25.5;61;1005.1;8;3.6;2;
82280;25/09/2006;0000;25.5;23.7;86;1007.2;5;2;3;
82280;25/09/2006;1200;29;25.5;74;1008.9;9;3.3;6;
82280;25/09/2006;1800;30.9;26;65;1006;36;3.6;0;
82280;26/09/2006;0000;25.2;23.9;88;1007.3;5;0.5;0;
82280;26/09/2006;1200;28.8;24.6;68;1009;8;2.6;8;
82280;26/09/2006;1800;30.3;25.7;67;1005.8;36;3.6;7;
82280;27/09/2006;0000;26.4;24.5;84;1007.5;2;3;2;
82280;27/09/2006;1200;28.4;25.5;78;1009;8;2.8;10;
82280;27/09/2006;1800;30.6;26.3;70;1005.1;4;3.3;8;
82280;28/09/2006;0000;25.4;24.6;93;1007.1;6;1.6;6;
82280;28/09/2006;1200;28.2;25.4;78;1008.3;9;4;8;
82280;28/09/2006;1800;31.4;26.1;64;1004.1;5;2.5;7;
82280;29/09/2006;0000;26;24.5;88;1006.3;5;1.6;7;
82280;29/09/2006;1200;28.7;25.5;75;1007.9;9;4.1;5;
82280;29/09/2006;1800;31.9;25.7;58;1004.9;4;3.3;2;
82280;30/09/2006;0000;25.9;24.5;88;1006.6;5;2;2;
82280;30/09/2006;1200;29.2;24.1;64;1008.4;9;4.6;4;
82280;30/09/2006;1800;32;25.5;57;1005.8;5;3.6;2;
82280;01/10/2006;0000;26;24.3;87;1007.3;5;1.6;1;
82280;01/10/2006;1200;29;25.1;71;1007.4;9;4.1;6;
82280;01/10/2006;1800;31.6;26.1;64;1004.7;4;3.1;0;
82280;02/10/2006;0000;26.2;24.4;84;1006.7;5;2;1;
82280;02/10/2006;1200;28.6;25.1;75;1007.4;9;2.8;7;
82280;02/10/2006;1800;32;26.4;62;1003.5;4;3;2;
82280;03/10/2006;0000;25.9;23.7;82;1004.9;5;1.3;0;
82280;03/10/2006;1200;28.9;24.9;70;1006.4;9;3.1;7;
82280;03/10/2006;1800;32.2;25.9;59;1002.9;5;3.6;2;
82280;04/10/2006;0000;26.4;24;80;1004.9;5;1.6;1;
82280;04/10/2006;1200;28.2;24.7;73;1005.6;7;3.6;8;
82280;04/10/2006;1800;31.2;26.3;66;1002.4;5;3.3;5;
82280;05/10/2006;0000;26.2;24.1;82;1004.6;5;3;1;
82280;05/10/2006;1200;28.6;25.3;77;1006.4;9;3;9;
82280;05/10/2006;1800;31.2;26.7;68;1004.5;5;4.1;5;
82280;06/10/2006;0000;26.2;24.9;88;1006;6;1.8;4;
82280;06/10/2006;1200;29;24.8;69;1006;9;3.6;8;
82280;06/10/2006;1800;31.4;25.5;61;1003.9;5;5;2;
82280;07/10/2006;0000;26.4;24.6;85;1006.1;9;1.8;3;
82280;07/10/2006;1200;29.2;25.5;73;1006.4;9;3.8;4;
82280;07/10/2006;1800;32.6;25.8;55;1002.5;5;3.3;0;
82280;08/10/2006;0000;26.2;24.4;84;1004.4;5;1.5;0;
82280;08/10/2006;1200;29.2;25.3;72;1006.4;9;5;4;
82280;08/10/2006;1800;31.6;25.8;62;1002.8;5;3.3;1;
82280;09/10/2006;0000;26.2;24.5;85;1004.7;5;1.8;0;
82280;09/10/2006;1200;28.8;24.8;70;1007;9;4.6;8;
82280;09/10/2006;1800;31.6;24.5;55;1004.3;8;4.5;3;
82280;10/10/2006;0000;26.4;24.3;83;1005.8;8;1.6;3;
82280;10/10/2006;1200;28.7;25;71;1008.2;9;1.1;8;
82280;10/10/2006;1800;31.4;25.4;60;1005.2;5;3.3;5;
82280;11/10/2006;0000;26.4;24.3;83;1007;9;2.1;0;
82280;11/10/2006;1200;28.9;25.2;72;1007.5;9;4.1;8;
82280;11/10/2006;1800;32.5;26.8;61;1003.7;6;2.8;3;
82280;12/10/2006;0000;26.4;24.6;85;1005.9;5;2.5;4;
82280;12/10/2006;1200;28.8;25.1;72;1006.9;5;3.8;8;
82280;12/10/2006;1800;31.7;25.8;59;1003.4;5;4.1;2;
82280;13/10/2006;0000;26.4;24.7;86;1004.6;5;2;3;
82280;13/10/2006;1200;28.8;25.1;72;1006.1;9;3.3;8;
82280;13/10/2006;1800;31.4;25.6;61;1003.1;7;4.6;1;
82280;14/10/2006;0000;26.2;24.4;84;1003.9;7;2.5;5;
82280;14/10/2006;1200;28.6;24.8;73;1005.3;9;4.1;9;
82280;14/10/2006;1800;31.6;26.3;65;1002.4;5;3;8;
82280;15/10/2006;0000;26.2;24.6;85;1004.6;7;0.7;2;
82280;15/10/2006;1200;29.5;24.8;65;1005.8;2;3.3;6;
82280;15/10/2006;1800;30.2;25.4;65;1003.1;2;3.6;5;
82280;16/10/2006;0000;26.2;24.4;84;1004.9;5;2;3;
82280;16/10/2006;1200;27.5;24.3;75;1006.7;8;2.5;8;
82280;16/10/2006;1800;31;25.6;62;1002.8;2;3.5;6;
82280;17/10/2006;0000;25.8;24.2;86;1004.9;5;1.1;1;
82280;17/10/2006;1200;29.6;25.4;69;1006;7;2;8;
82280;17/10/2006;1800;31.2;26.5;67;1002;36;3.3;8;
82280;18/10/2006;0000;26.2;24.4;84;1003.4;5;1.3;1;
82280;18/10/2006;1200;28.7;24.6;68;1006;8;3.6;9;
82280;18/10/2006;1800;29.8;25.3;68;1002.6;5;2.8;7;
82280;19/10/2006;0000;26.2;24.3;83;1004.3;5;2;2;
82280;19/10/2006;1200;28.9;25;71;1005.7;9;3.6;7;
82280;19/10/2006;1800;32;26;60;1002.6;5;4.1;4;
82280;20/10/2006;0000;26.4;24.5;84;1004.4;5;1.6;2;
82280;20/10/2006;1200;29.4;25.5;70;1007;9;3;9;
82280;20/10/2006;1800;31.6;26.5;67;1003.4;5;3.3;2;
82280;21/10/2006;0000;26;24.2;86;1005.5;5;1.8;0;
82280;21/10/2006;1200;29.5;25;67;1007.2;8;2.5;5;
82280;21/10/2006;1800;31.2;25.9;64;1004;36;3.5;2;
82280;22/10/2006;0000;26.4;24;80;1006.1;2;2.3;4;
82280;22/10/2006;1200;29.6;25.7;71;1007.4;5;3.3;6;
82280;22/10/2006;1800;31.4;26;64;1005.4;36;3.3;6;
82280;23/10/2006;0000;24.2;23.3;91;1007.3;0;0;0;
82280;23/10/2006;1200;28.6;25.5;78;1007.7;13;2.3;2;
82280;23/10/2006;1800;31.6;26.6;67;1003.4;36;3.6;2;
82280;24/10/2006;0000;26.6;24.8;86;1005.5;5;1.6;1;
82280;24/10/2006;1200;26.8;24.7;82;1008.6;9;2.6;9;
82280;24/10/2006;1800;32.2;26.5;62;1003.5;5;3;3;
82280;25/10/2006;0000;26.8;24.7;82;1005.6;5;2.1;7;
82280;25/10/2006;1200;29.4;24.7;65;1008.4;9;4.3;6;
82280;25/10/2006;1800;31.4;25.3;60;1004.9;5;4.6;1;
82280;26/10/2006;0000;25.8;24;85;1006.6;7;2.1;0;
82280;26/10/2006;1200;29.2;25;70;1007.8;9;3.6;6;
82280;26/10/2006;1800;30.7;26;68;1004.6;36;4.1;4;
82280;27/10/2006;0000;26.4;24.3;83;1005.5;4;2;2;
82280;27/10/2006;1200;29.2;24.7;68;1006.4;2;2.8;6;
82280;27/10/2006;1800;31.4;25.7;62;1002.8;2;3.6;2;
82280;28/10/2006;0000;26;23.8;83;1004.3;5;1.6;0;
82280;28/10/2006;1200;29.6;25.7;71;1006.4;5;3.6;6;
82280;28/10/2006;1800;31.2;26;64;1003.4;36;4.1;4;
82280;29/10/2006;0000;26.6;24.6;84;1004.2;4;2;4;
82280;29/10/2006;1200;29.2;25.5;74;1005.2;5;3.6;5;
82280;29/10/2006;1800;30.7;25.5;65;1002.8;36;3.3;7;
82280;30/10/2006;0000;26;24.4;87;1004.2;9;1.6;0;
82280;30/10/2006;1200;28.8;24.1;65;1004;5;3.3;5;
82280;30/10/2006;1800;31.2;24.8;57;999.8;2;4;2;
82280;31/10/2006;0000;25.7;23.6;82;1003.3;8;1.1;2;
82280;31/10/2006;1200;29.4;25.6;71;1004.4;9;3.3;7;
82280;31/10/2006;1800;32.8;26;56;1001;6;3.3;6;
82280;01/11/2006;0000;26.6;24.9;87;1002.6;5;2.5;7;
82280;01/11/2006;1200;28.9;24.7;69;1005.9;9;5.3;6;
82280;01/11/2006;1800;31.4;25.2;59;1002;6;5;1;
82280;02/11/2006;0000;26.4;24.4;84;1003.4;5;1.8;3;
82280;02/11/2006;1200;29.2;24.9;70;1005.5;8;2.8;8;
82280;02/11/2006;1800;32.2;25.7;58;1002.4;2;4.6;3;
82280;03/11/2006;0000;27;25;84;1004.6;5;2.5;4;
82280;03/11/2006;1200;29.6;25.6;70;1006.1;7;3.3;6;
82280;03/11/2006;1800;30.8;26.5;71;1011.4;36;3.6;4;
82280;04/11/2006;0000;26.8;25.2;86;1003.7;5;1.6;5;
82280;04/11/2006;1200;29.7;25.5;70;1004.3;9;3.3;5;
82280;04/11/2006;1800;30.9;26.5;68;1001.3;36;4.1;8;
82280;05/11/2006;0000;26.6;24.9;87;1003.2;5;2;0;
82280;05/11/2006;1200;28.9;25.3;73;1004.1;8;3.3;7;
82280;05/11/2006;1800;31.2;26.5;67;1000.7;2;3.3;4;
82280;06/11/2006;0000;26.6;24.5;84;1003.1;8;1.6;2;
82280;06/11/2006;1200;28.7;25.5;75;1004;7;3;8;
82280;06/11/2006;1800;31.9;27;66;1001.5;5;3.3;2;
82280;07/11/2006;0000;26.4;24.7;86;1002.8;5;1.6;3;
82280;07/11/2006;1200;28.9;25;71;1005;6;4.5;7;
82280;07/11/2006;1800;30.8;25.4;64;1003;6;3.3;7;
82280;08/11/2006;0000;26.8;24.4;80;1003;5;2.3;2;
82280;08/11/2006;1200;29.9;25.7;71;1003.7;9;2.1;7;
82280;08/11/2006;1800;32.2;26.2;61;1000.3;2;3.3;5;
82280;09/11/2006;0000;26.6;24.9;87;1002.9;5;1.6;1;
82280;09/11/2006;1200;28.9;25.5;74;1004;7;3.6;7;
82280;09/11/2006;1800;32;26.6;63;1001.8;5;4.1;5;
82280;10/11/2006;0000;27.2;24.6;80;1004.1;5;2.8;4;
82280;10/11/2006;1200;29.2;25.3;72;1005.2;7;3.6;6;
82280;10/11/2006;1800;32.2;26;60;1001.8;6;4.1;5;
82280;11/11/2006;0000;26.3;24.2;82;1004.9;5;1.6;2;
82280;11/11/2006;1200;28.9;25.1;72;1006.5;5;3.3;9;
82280;11/11/2006;1800;31.2;25.2;59;1004.7;5;3.3;6;
82280;12/11/2006;0000;25.9;24.4;88;1006.8;9;1.1;3;
82280;12/11/2006;1200;29.4;25.4;69;1007.4;7;3.6;6;
